facility_id,facility_name,source_dataset,facility_type_main,facility_type_sub,sigungu,dong,address,lat,lon,phone,homepage,operation_hours,closed_days,indoor_outdoor,fee_free_yn,parking_available_yn,nursing_room_yn,stroller_rental_yn,kids_zone_yn,age_target,theme_play_yn,theme_edu_yn,theme_nature_yn
,업스테이지,유아동반문화시설,문화시설,전시/공연,종로구,동숭동,서울특별시 종로구 동숭길 41,37.58010131,127.0042795,070-4792-8342,,,공연별 상이,,Y,,N,N,Y,공연별 상이,,,
,에스이와이아트,유아동반문화시설,문화시설,전시/공연,종로구,통의동,서울특별시 종로구 효자로7길 19,37.57864393,126.9734324,02-720-1864,,,,,N,,N,N,Y,연령제한없음,,,
,에스제이쿤스트할레,유아동반문화시설,문화시설,전시/공연,강남구,논현동,서울특별시 강남구 언주로148길 5,37.52050861,127.0349173,0507-1402-9722,https://www.sjkunsthalle.com/,,주말,,N,,N,N,Y,연령제한없음,,,
,에스팩토리,유아동반문화시설,문화시설,전시/공연,성동구,성수2가3동,서울특별시 성동구 연무장15길 11,37.54282174,127.058906,02-1800-6310,https://www.sfactory.co.kr/,,연중무휴,,Y,,N,N,Y,연령제한없음,,,
,에이비군단,유아동반문화시설,문화시설,전시/공연,용산구,동빙고동,서울특별시 용산구 서빙고로91나길 86,37.52463454,126.9963603,02-6405-9633,https://www.abcompany.kr/,,,,N,,N,N,Y,연령제한없음,,,
,에이스마케팅,유아동반문화시설,문화시설,전시/공연,강남구,신사동,서울특별시 강남구 강남대로156길 12,37.51800293,127.0201851,02-541-2984,,,,,N,,N,N,N,연령제한없음,,,
,에이치씨어터,유아동반문화시설,문화시설,전시/공연,종로구,이화동,서울특별시 종로구 이화장길 54,37.57759644,127.004725,1566-0507,,,공연별 상이,,N,,N,N,N,공연별 상이,,,
,엔비전스,유아동반문화시설,문화시설,전시/공연,종로구,가회동,서울특별시 종로구 북촌로 71,37.5833184,126.9848163,02-313-9977,www.dialogueinthedark.co.kr,,월요일,,N,,N,N,Y,연령제한없음,,,
,엠엘에프,유아동반문화시설,문화시설,전시/공연,강남구,대치동,서울특별시 강남구 남부순환로 3104,37.49567866,127.071912,02-2292-5556,,,,,N,,Y,N,Y,연령제한없음,,,
,엠팟홀,유아동반문화시설,문화시설,전시/공연,강남구,논현동,서울특별시 강남구 학동로 171,37.51404673,127.0295507,02-541-3929,http://www.mpot.co.kr/,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,여의도샛강생태공원반딧불이생태관,유아동반문화시설,문화시설,전시/공연,영등포구,여의도동,서울특별시 영등포구 여의동로 48,37.51871841,126.9219491,02-3780-0849,,,월요일,,N,,N,N,Y,연령제한없음,,,
,여해문화공간,유아동반문화시설,문화시설,전시/공연,중구,장충동,서울특별시 중구 장충단로 204,37.56309561,127.0072109,02-3396-4114,http://www.junggu.seoul.kr/index.jsp,,,,N,,N,N,Y,연령제한없음,,,
,역사체험늘봄,유아동반문화시설,문화시설,문화관광/명소,중구,회현동,서울특별시 중구 퇴계로 18,37.55656099,126.9751567,02-6325-5755,,,,,N,,N,N,Y,연령제한없음,,,
,연낙재,유아동반문화시설,문화시설,전시/공연,종로구,동숭동,서울특별시 종로구 동숭길 84-1,37.58198917,127.0042532,02-741-2808,,,"일요일, 공휴일",,N,,N,N,Y,연령제한없음,,,
,연세대학교노천극장,유아동반문화시설,문화시설,전시/공연,서대문구,연희동,서울특별시 서대문구 성산로 263,37.56733801,126.9196164,02-2123-2114,https://ycac.yonsei.ac.kr/ycac/index.do,,,,N,,N,N,Y,연령제한없음,,,
,연세대학교신촌캠퍼스백주년기념관,유아동반문화시설,문화시설,전시/공연,서대문구,신촌동,서울특별시 서대문구 연세로 50,37.56380644,126.9429309,02-2123-2114,https://ycac.yonsei.ac.kr/ycac/services/etc_intro01_1.do,,,,N,,N,N,Y,연령제한없음,,,
,연습실 레몬아트,유아동반문화시설,문화시설,전시/공연,동작구,사당동,서울특별시 동작구 동작대로15길 24-9,37.48272925,126.9802717,0507-1371-3364,https://cafe.daum.net/77777c,,연중무휴,,Y,,N,N,Y,연령제한없음,,,
,연우소극장,유아동반문화시설,문화시설,전시/공연,종로구,혜화동,서울특별시 종로구 창경궁로35길 21,37.58698605,127.0017643,02-744-7090,https://iyeonwoo.modoo.at/,,,,Y,,N,N,Y,연령제한없음,,,
,연필로명상하기,유아동반문화시설,문화시설,전시/공연,중구,명동,서울특별시 중구 퇴계로20길 50,37.55812675,126.9862562,02-318-4564,http://studio-mwp.com/,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,열린극장,유아동반문화시설,문화시설,전시/공연,종로구,혜화동,서울특별시 종로구 창경궁로 258-12,37.58370537,127.0003565,02-743-6474,https://www.culture.go.kr/space/facilityView.do?seq=2302,,공연별 상이,,Y,,N,N,Y,공연별 상이,,,
,열린문화공간,유아동반문화시설,문화시설,전시/공연,용산구,서계동,서울특별시 용산구 청파로 373,37.55314654,126.9682794,02-3279-2211,,,,,N,,N,N,Y,프로그램별 상이,,,
,열림홀,유아동반문화시설,문화시설,전시/공연,종로구,연지동,서울특별시 종로구 김상옥로 37,37.57362152,127.0016154,02-3676-3000,http://www.ydpc.org/,,,,N,,N,N,Y,연령제한없음,,,
,영등포 청소년문화의집,유아동반문화시설,문화시설,전시/공연,영등포구,신길동,서울특별시 영등포구 영등포로64길 15,37.51365776,126.9170779,02-843-5935,http://222.112.184.205:9090/kcms/Main/LC,,"일요일, 월요일",,Y,,N,N,Y,연령제한없음,,,
,영등포정보문화센타,유아동반문화시설,문화시설,전시/공연,영등포구,당산1동,서울특별시 영등포구 양산로23길 11,37.52512811,126.8974049,02-2670-7581,,,일요일,,N,,N,N,Y,연령제한없음,,,
,영산아트홀,유아동반문화시설,문화시설,전시/공연,영등포구,여의도동,서울특별시 영등포구 여의공원로 101,37.52927196,126.9248927,02-6181-5260,http://www.youngsanarthall.com/rb/,,,,N,,N,N,N,4세 이상,,,
,영산양재홀,유아동반문화시설,문화시설,전시/공연,서초구,양재동,서울특별시 서초구 바우뫼로37길 45,37.48048538,127.0384175,02-571-7689,http://www.youngsanhall.co.kr/,,,,N,,N,N,Y,연령제한없음,,,
,영인문학관,유아동반문화시설,문화시설,전시/공연,종로구,평창동,서울특별시 종로구 평창30길 81,37.61189247,126.9717579,02-379-3182,,,화요일-일요일,,Y,,N,N,Y,연령제한없음,,,
,영재교육미술관,유아동반문화시설,문화시설,전시/공연,종로구,평창동,서울특별시 종로구 평창36길 20,37.61262055,126.9780776,02-396-8744,,,일요일,,N,,N,N,Y,연령제한없음,,,
,영축산서울유아숲체험현장,유아동반문화시설,문화시설,문화관광/명소,노원구,월계동,서울특별시 노원구 광운로1길 24,37.61923977,127.0565452,02-2116-0545,,,,,N,,N,N,Y,연령제한없음,,,
,영축산유아숲체험장,유아동반문화시설,문화시설,문화관광/명소,노원구,월계동,,37.62332671,127.055271,02-2116-0545,,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,영화사레드피터,유아동반문화시설,문화시설,전시/공연,마포구,서교동,서울특별시 마포구 월드컵로 50,37.55383879,126.9122159,070-7701-4287,,,,,N,,N,N,Y,연령제한없음,,,
,영희초등학교영희문화관,유아동반문화시설,문화시설,전시/공연,강남구,일원동,서울특별시 강남구 일원로 21,37.4923004,127.0811328,02-445-9633,,,,,N,,N,N,Y,연령제한없음,,,
,예감터여민,유아동반문화시설,문화시설,전시/공연,중구,산림동,서울특별시 중구 청계천로 160,37.56797986,126.9953651,02-798-7242,https://yeominrak21.modoo.at/,,,,N,,N,N,Y,연령제한없음,,,
,예림당아트홀,유아동반문화시설,문화시설,전시/공연,강남구,역삼동,서울특별시 강남구 언주로 337,37.49792419,127.0443566,02-6413-3689,www.amculture.co.kr,,월요일,,Y,,N,N,Y,공연별 상이,,,
,예성화랑,유아동반문화시설,문화시설,전시/공연,종로구,견지동,서울특별시 종로구 인사동9길 31,37.57294978,126.9836184,02-738-3630,https://www.yeasunggallery.com/,,일요일,,N,,N,N,Y,연령제한없음,,,
,예송미술관,유아동반문화시설,문화시설,전시/공연,송파구,삼전동,서울특별시 송파구 백제고분로 242,37.50235785,127.0934902,02-2147-3579,,,"일요일, 공휴일",,N,,Y,N,Y,연령제한없음,,,
,예술공간라푸푸,유아동반문화시설,문화시설,전시/공연,종로구,동숭동,서울특별시 종로구 동숭4길 4,37.58305226,127.0039951,02-744-5879,https://cafe.naver.com/lapupuground/,,,,N,,N,N,Y,연령제한없음,,,
,예술공간의식주,유아동반문화시설,문화시설,전시/공연,마포구,서교동,서울특별시 마포구 월드컵로16길 52-19,37.5568756,126.9128219,0507-1414-9653,,,월요일,,N,,N,N,Y,연령제한없음,,,
,예술나무씨어터,유아동반문화시설,문화시설,전시/공연,구로구,구로동,서울특별시 구로구 구로중앙로 134,37.49998807,126.8840982,1661-5054,https://cafe.naver.com/purifycompany,,,,N,,N,N,Y,연령제한없음,,,
,예술의기쁨,유아동반문화시설,문화시설,전시/공연,용산구,효창동,서울특별시 용산구 효창원로70길 35,37.54201785,126.9638828,02-713-5129,http://www.kimsechoong.com/,,"월요일, 공휴일",,N,,N,N,Y,연령제한없음,,,
,예술의전당,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2406,37.4802402,127.0142152,02-580-1300,https://www.sac.or.kr/site/main/content/seoulCalligraphy,,월요일,,N,,Y,Y,Y,연령제한없음,,,
,예술의전당,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2406,37.4802402,127.0142152,02-580-1300,https://www.sac.or.kr/site/main/content/hangaramGallery,,월요일,,N,,Y,Y,Y,연령제한없음,,,
,예술의전당,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2406,37.4802402,127.0142152,02-580-1300,https://www.sac.or.kr/site/main/content/hangaramDesign,,월요일,,N,,Y,Y,Y,연령제한없음,,,
,예술의전당,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2406,37.4802402,127.0142152,02-580-1300,https://www.sac.or.kr/site/main/content/cjTowolTheater,,공연별 상이,,Y,,Y,Y,Y,예술의전당 공연은 8세 이상부터 관람 가능,,,
,예술의전당,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2406,37.4802402,127.0142152,02-580-1300,https://www.sac.or.kr/site/main/content/inchoonArtlHall,,,,Y,,Y,Y,Y,예술의전당 공연은 8세 이상부터 관람 가능,,,
,예술의전당국악원박물관,유아동반문화시설,문화시설,전시/공연,서초구,서초동,서울특별시 서초구 남부순환로 2364,37.47771881,127.0098185,02-580-3130,https://www.gugak.go.kr/site/homepage/menu/viewMenu?menuid=001004001001&lang=ko,,"목요일, 1월 1일",,N,,Y,N,Y,연령제한없음,,,
,예스24스테이지,유아동반문화시설,문화시설,전시/공연,종로구,동숭동,서울특별시 종로구 대학로12길 21,37.58274883,127.0031607,02-742-9637,https://yes24stage.com/,,월요일,,Y,,N,N,N,공연별 상이,,,
,예올북촌가,유아동반문화시설,문화시설,전시/공연,종로구,가회동,서울특별시 종로구 북촌로 50-1,37.5813123,126.9852215,02-735-5878,https://www.yeol.org/northtown/yeol/index.jsp,,"일요일, 월요일, 공휴일",,Y,,N,N,Y,연령제한없음,,,
,예인갤러리,유아동반문화시설,문화시설,전시/공연,종로구,인사동,서울특별시 종로구 인사동5길 25,37.57209731,126.9853924,02-722-6062,,,,,N,,N,N,Y,연령제한없음,,,
,예인아트홀,유아동반문화시설,문화시설,전시/공연,강남구,청담동,서울특별시 강남구 도산대로81길 45,37.52703665,127.0461887,02-549-0408,,,,,N,,N,N,Y,프로그램별 상이,,,
,오금공원서울유아숲체험현장,유아동반문화시설,문화시설,문화관광/명소,송파구,오금동,서울특별시 송파구 오금로 363,37.50519118,127.1316529,02-2147-3390,,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,오동근린공원 유아숲체험장,유아동반문화시설,문화시설,문화관광/명소,강북구,번동,,37.63218102,127.0326856,02-901-6935,,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,오래된집,유아동반문화시설,문화시설,전시/공연,성북구,성북동,서울특별시 성북구 성북로18길 14-3,37.594062,126.9996057,02-2135-7622,http://can-foundation.org/,,일요일,,N,,N,N,N,연령제한없음,,,
,오류문화센터,유아동반문화시설,문화시설,전시/공연,구로구,오류동,서울특별시 구로구 경인로20가길 38,37.49535812,126.8460358,0507-1305-7962,https://www.guroartsvalley.or.kr/user/home.do,,월요일,,Y,,Y,N,Y,"공연, 대관별 상이",,,
,오아시스아트홀,유아동반문화시설,문화시설,전시/공연,강서구,염창동,서울특별시 강서구 양천로73길 80,37.55415856,126.8743473,02-3663-4833,,,,,N,,N,N,Y,연령제한없음,,,
,오유아트홀,유아동반문화시설,문화시설,전시/공연,강남구,도곡동,서울특별시 강남구 남부순환로378길 34-9,37.48372308,127.046407,02-2176-0743,www.gfac.kr,,,,Y,,N,N,Y,연령제한없음,,,
,오재미동,유아동반문화시설,문화시설,전시/공연,중구,명동,서울특별시 중구 수표로 7,37.56186025,126.9902629,02-777-0421,https://www.ohzemidong.co.kr/main.php,,일요일,,N,,N,N,Y,공연별 상이,,,
,옥토끼이미징,유아동반문화시설,문화시설,전시/공연,영등포구,당산2동,서울특별시 영등포구 선유로52길 11,37.53590193,126.8996131,02-2675-0792,,,,,N,,N,N,Y,연령제한없음,,,
,온수공원서울유아숲체험현장,유아동반문화시설,문화시설,문화관광/명소,양천구,신월동,서울특별시 양천구 지양로7길 28-29,37.52136216,126.8296844,02-860-2396,,,연중무휴,,N,,N,N,Y,연령제한없음,,,
,온컬처인,유아동반문화시설,문화시설,전시/공연,강남구,신사동,서울특별시 강남구 언주로170길 24,37.52663341,127.0356254,02-3443-7375,http://www.onculture.co.kr/,,,,N,,N,N,N,연령제한없음,,,
,올댓큐레이팅,유아동반문화시설,문화시설,전시/공연,강남구,청담동,서울특별시 강남구 선릉로 820,37.52496022,127.040211,,https://atcurating.com/,,일요일,,N,,N,N,Y,연령제한없음,,,
,올림픽공원서울올림픽기념관,유아동반문화시설,문화시설,전시/공연,송파구,방이동,서울특별시 송파구 올림픽로 424,37.5203397,127.1155179,02-410-1354,https://88olympic.kspo.or.kr/homepage/korean/contents/index.asp,,,,N,,Y,Y,Y,연령제한없음,,,
,올림픽공원소마미술관,유아동반문화시설,문화시설,전시/공연,송파구,방이동,서울특별시 송파구 위례성대로 51,37.51686487,127.1181845,02-425-1077,https://soma.kspo.or.kr/main,,"1관 월요일, 2관 연중무휴",,Y,,N,N,Y,연령제한없음,,,
,올림픽공원소마미술관2관,유아동반문화시설,문화시설,전시/공연,송파구,방이동,서울특별시 송파구 위례성대로 지하 29,37.5164648,127.1163033,02-425-1077,https://soma.kspo.or.kr/main,,"1관 월요일, 2관 연중무휴",,Y,,N,N,Y,연령제한없음,,,
,올미아트스페이스,유아동반문화시설,문화시설,전시/공연,종로구,견지동,서울특별시 종로구 우정국로 51,37.5736636,126.9827097,02-733-2002,http://www.allmeartspace.com/,,일요일,,N,,N,N,Y,연령제한없음,,,
,와우책문화예술센터,유아동반문화시설,문화시설,전시/공연,마포구,상수동,서울특별시 마포구 토정로11길 60,37.54612284,126.9235126,02-312-1582,http://wowcenter.or.kr/,,,,N,,N,N,Y,연령제한없음,,,
,와일드와일드,유아동반문화시설,문화시설,전시/공연,강남구,신사동,서울특별시 강남구 도산대로51길 19,37.52442849,127.0376374,02-544-4786,,,,,N,,N,N,Y,9세 이상,,,
,왓에버,유아동반문화시설,문화시설,전시/공연,마포구,서교동,서울특별시 마포구 잔다리로 46,37.5524358,126.9188267,02-324-0814,,,연중무휴,,Y,,N,N,Y,연령제한없음,,,
,왓챠홀,유아동반문화시설,문화시설,전시/공연,마포구,서교동,서울특별시 마포구 잔다리로 32,37.55157882,126.9198284,02-3144-0409,https://www.watchahall.com/,,공연별 상이,,Y,,N,N,Y,공연별 상이,,,
