,주차장코드,주차장명,주소,주차장 종류명,운영구분명,전화번호,주차현황 정보 제공여부명,총 주차면,유무료구분명,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도,자치구,has_coords,has_capacity,null_count
653,1506723,청기와 유료 주차장(구),마포구 서교동 479-4,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2022-01-27 18:44:50,유료,유료,120000.0,1144012000006.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
654,1506724,청기와 유료 주차장(구),마포구 서교동 479-4,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2022-01-27 18:44:50,유료,유료,120000.0,1144012000006.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
655,1506725,청기와 유료 주차장(구),마포구 서교동 479-4,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2022-01-27 18:44:50,유료,유료,120000.0,1144012000006.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
656,1506891,연남 유료 주차장(구),마포구 연남동 258-3,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:32:28,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
657,1506897,연남 유료 주차장(구),마포구 연남동 228-40,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:32:30,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
658,1507472,연남 유료 주차장(구),마포구 연남동 258-16,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:39:20,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
659,1507474,연남 유료 주차장(구),마포구 연남동 259-9,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:39:21,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
660,1507712,연남 유료 주차장(구),마포구 연남동 228-20,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:27:26,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
661,1508123,연남 유료 주차장(구),마포구 연남동 258-14,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2100.0,1000.0,2100.0,0.0,0.0,2019-06-10 10:30:00,무료,유료,150000.0,1144012400001.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
662,1508165,합정 노상 공영주차장(구),마포구 서교동 394-22,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,2019-06-10 10:30:02,무료,무료,0.0,1144012000007.0,400.0,5.0,400.0,5.0,0.0,,,마포구,0,1,3
663,1508594,청기와 유료 주차장(구),마포구 서교동 479-4,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2022-01-27 18:44:50,유료,유료,120000.0,1144012000006.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
664,1508823,청기와 유료 주차장(구),마포구 서교동 479-4,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2022-01-27 18:44:50,유료,유료,120000.0,1144012000006.0,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
665,1509280,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
666,1509282,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
667,1509283,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
668,1509377,세운대림상가(서측)(구),중구 산림동 207-1,노상 주차장,시간제 주차장,02-2280-8360,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-02-17 16:40:08,무료,유료,250000.0,1114015700001.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
669,1509662,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:16,무료,유료,0.0,1114015300214.0,750.0,5.0,750.0,5.0,0.0,37.56841363,127.0022737,중구,1,1,1
670,1509667,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
671,1509669,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
672,1509671,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
673,1509701,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:16,무료,유료,0.0,1114015300214.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
674,1509744,한진면세점 앞(구),중구 남대문로5가 533-0,노상 주차장,시간제 주차장,02-2280-8360,120~2일이내 연계데이터 존재(통신점검중),1.0,유료,야간 미개방,900.0,2000.0,900.0,1600.0,0.0,0.0,2023-02-16 17:51:38,무료,유료,180000.0,1114011800007.0,250.0,5.0,250.0,5.0,,,,중구,0,1,3
675,1509757,이화여고 앞(구),중구 순화동 1-139,노상 주차장,시간제 주차장,02-2280-8360,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,2000.0,900.0,1600.0,0.0,0.0,2023-02-16 17:53:12,무료,유료,180000.0,1114016800001.0,250.0,5.0,250.0,5.0,0.0,,,중구,0,1,2
676,1509797,공유) 삼풍상가3구간(14~17)(구),중구 을지로4가 310-68 0,노상 주차장,시간제 + 거주자 주차장,02-3396-6264,120~2일이내 연계데이터 존재(통신점검중),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-16 11:28:26,무료,무료,0.0,1114015000003.0,1500.0,30.0,500.0,10.0,0.0,,,중구,0,1,2
677,1509847,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:16,무료,유료,0.0,1114015300214.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
678,1509848,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:16,무료,유료,0.0,1114015300214.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
679,1509851,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:16,무료,유료,0.0,1114015300214.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
680,1509853,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,37.56745128,126.99802254,중구,1,1,1
681,1509854,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
682,1509856,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:30:21,무료,유료,0.0,1114015200210.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,3
683,1509934,세운대림상가(동측)(구),중구 산림동 207-2,노상 주차장,시간제 주차장,02-2280-8360,20~120분이내 연계데이터 존재(정보수집중),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-02-17 16:55:38,무료,유료,250000.0,1114015700002.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
684,1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:34:03,무료,유료,0.0,1114014800218.0,750.0,5.0,750.0,5.0,0.0,37.56949907,127.00724191,중구,1,1,1
685,1510021,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
686,1510022,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2279-2193,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
687,1510050,당인 유료 주차장(구),마포구 합정동 362-1,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1100.0,2100.0,0.0,0.0,0.0,0.0,2019-06-10 10:29:45,유료,유료,120000.0,1144012200001.0,300.0,5.0,300.0,5.0,0.0,,,마포구,0,1,3
688,1510062,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
689,1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,37.56951589,127.00756569,중구,1,1,0
690,1510112,남평화시장(구),중구 신당동 779-0,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,0.0,2359.0,0.0,2359.0,0.0,2359.0,2023-02-17 17:13:30,무료,무료,250000.0,1114016200002.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
691,1510159,맑은내길 노상공영주차장(구),중구 신당동 213-0 0,노상 주차장,시간제 주차장,02)2280-8367,미연계중,1.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 10:30:03,무료,무료,250000.0,1114016200016.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
692,1510243,훈련원공원 옆(구),중구 을지로6가 18-200,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,1000.0,2000.0,1000.0,1600.0,0.0,0.0,2025-07-25 18:17:38,무료,유료,,1114014800001.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,3
693,1510306,맑은내길 노상공영주차장(구),중구 신당동 213-0 0,노상 주차장,시간제 주차장,02)2280-8367,미연계중,1.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 10:30:16,무료,무료,250000.0,1114016200016.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
694,1510309,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:23,무료,유료,0.0,1114016200219.0,450.0,5.0,450.0,5.0,0.0,,,중구,0,1,3
695,1510347,맑은내길 노상공영주차장(구),중구 신당동 213-0 0,노상 주차장,시간제 주차장,02)2280-8367,미연계중,1.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 10:30:24,무료,무료,250000.0,1114016200016.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
696,1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-09-30 18:35:23,무료,유료,0.0,1114016200219.0,450.0,5.0,450.0,5.0,0.0,37.56957215,127.0114317,중구,1,1,1
697,1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,100.0,900.0,1500.0,0.0,0.0,2022-07-21 17:47:18,무료,유료,0.0,1114016200218.0,450.0,5.0,450.0,5.0,0.0,37.56958163,127.01309791,중구,1,1,1
698,1510498,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,100.0,900.0,1500.0,0.0,0.0,2022-07-21 17:47:18,무료,유료,0.0,1114016200218.0,450.0,5.0,450.0,5.0,0.0,,,중구,0,1,3
699,1510499,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,100.0,900.0,1500.0,0.0,0.0,2022-07-21 17:47:18,무료,유료,0.0,1114016200218.0,450.0,5.0,450.0,5.0,0.0,,,중구,0,1,3
700,1510500,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,100.0,900.0,1500.0,0.0,0.0,2022-07-21 17:47:18,무료,유료,0.0,1114016200218.0,450.0,5.0,450.0,5.0,0.0,,,중구,0,1,3
701,1510597,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
702,1510600,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
703,1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,노상 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,100.0,900.0,1500.0,0.0,0.0,2022-09-30 18:34:54,무료,유료,0.0,1114015300219.0,750.0,5.0,750.0,5.0,0.0,37.56947824,127.00275308,중구,1,1,1
704,1510637,청계5가 공영주차장(시),중구 을지로6가 17-442 0,노상 주차장,시간제 주차장,02-2265-3531,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-14 14:30:49,무료,유료,0.0,1114014800220.0,750.0,5.0,750.0,5.0,0.0,,,중구,0,1,2
705,1510714,공유) 삼풍상가4구간(18~21)(구),중구 을지로4가 310-68 0,노상 주차장,시간제 + 거주자 주차장,02-3396-6264,120~2일이내 연계데이터 존재(통신점검중),1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2022-06-16 16:56:34,무료,무료,0.0,1114015000005.0,1500.0,30.0,500.0,10.0,0.0,,,중구,0,1,2
706,1510726,코오롱빌딩 옆(구),중구 태평로1가 31-0,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,900.0,2100.0,900.0,1800.0,0.0,0.0,2023-02-16 17:54:51,무료,유료,250000.0,1114010300007.0,600.0,5.0,600.0,5.0,0.0,,,중구,0,1,2
707,1510745,공유) 삼풍상가4구간 4-22면(장애인전용)(구),중구 을지로4가 310-68 0,노상 주차장,시간제 + 거주자 주차장,02-3396-6264,미연계중,1.0,유료,야간 미개방,900.0,2000.0,900.0,1600.0,0.0,0.0,2022-06-16 16:54:45,무료,무료,0.0,1114015000004.0,1500.0,30.0,500.0,10.0,0.0,,,중구,0,1,2
708,1510772,해운센터 앞(구),중구 소공동 59-0,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,900.0,2000.0,900.0,1600.0,0.0,0.0,2023-02-16 17:47:36,무료,유료,250000.0,1114011100008.0,600.0,5.0,600.0,5.0,,,,중구,0,1,3
709,1510776,해운센터 앞(구),중구 소공동 59-0,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,900.0,2000.0,900.0,1600.0,0.0,0.0,2023-02-16 17:47:36,무료,유료,250000.0,1114011100008.0,600.0,5.0,600.0,5.0,,,,중구,0,1,3
710,1510781,조선호텔 앞(구),중구 소공동 87-3 0,노상 주차장,시간제 주차장,02-2280-8360,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,2100.0,900.0,1800.0,0.0,0.0,2023-02-16 17:46:02,무료,유료,250000.0,1114011100009.0,600.0,5.0,600.0,5.0,0.0,,,중구,0,1,2
711,1510827,다동쉼터(구),중구 다동 50-1,노상 주차장,시간제 주차장,02-2280-8360,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,800.0,2000.0,800.0,1700.0,0.0,0.0,2023-02-16 17:55:46,무료,유료,250000.0,1114010200004.0,500.0,5.0,500.0,5.0,0.0,,,중구,0,1,2
712,1510966,조선호텔 앞(구),중구 소공동 87-3 0,노상 주차장,시간제 주차장,02-2280-8360,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,900.0,2100.0,900.0,1800.0,0.0,0.0,2023-02-16 17:46:02,무료,유료,250000.0,1114011100009.0,600.0,5.0,600.0,5.0,0.0,,,중구,0,1,2
713,1510975,조선호텔 앞(구),중구 소공동 87-3 0,노상 주차장,시간제 주차장,02-2280-8360,20~120분이내 연계데이터 존재(정보수집중),1.0,유료,야간 미개방,900.0,2100.0,900.0,1800.0,0.0,0.0,2023-02-16 17:46:02,무료,유료,250000.0,1114011100009.0,600.0,5.0,600.0,5.0,0.0,,,중구,0,1,2
714,1511020,한국관광공사 옆(구),중구 다동 85-4,노상 주차장,시간제 주차장,02-2280-8360,미연계중,1.0,유료,야간 미개방,900.0,2100.0,900.0,1600.0,0.0,0.0,2023-02-16 17:57:42,무료,유료,250000.0,1114010200001.0,600.0,5.0,600.0,5.0,0.0,,,중구,0,1,2
